S,n_epoch,t_epoch,delta
S020,42,right,2.343857613652119
S020,43,left,4.060312048547868
S020,44,left,3.8131527954858395
S021,0,right,-3.2970899529342255
S021,1,left,-4.0659492697826
S021,2,left,8.071767640812205
S021,3,right,10.59513975013008
S021,4,left,-2.1947056556405258
S021,5,right,0.19056570609279788
S021,6,left,14.168171727982884
S021,7,right,9.708308124478865
S021,8,left,-1.3073190426395094
S021,9,right,24.998816728084943
S021,10,right,3.718508317758406
S021,11,left,10.70442292199813
S021,12,right,3.0970522912189082
S021,13,left,4.797188826488718
S021,14,left,4.738117315205326
S021,15,left,8.238314600464495
S021,16,right,6.548492184697082
S021,17,right,-2.016867002883096
S021,18,left,6.7877330231199196
S021,19,left,-1.115221006511785
S021,20,right,8.98560870309688
S021,21,left,-1.6175585490826805
S021,22,right,5.823071881442122
S021,23,left,28.36591477751118
S021,24,right,-1.939155663848311
S021,25,left,-0.06653620423831796
S021,26,right,5.0509772201008545
S021,27,right,-0.9760550816915909
S021,28,left,8.012851707316386
S021,29,left,3.864727807253363
S021,30,right,-2.4071653047648383
S021,31,left,3.358376934710872
S021,32,right,-2.245678743049808
S021,33,left,-6.031994373220655
S021,34,right,4.872892901839286
S021,35,left,5.918317737736409
S021,36,right,7.080288966689789
S021,37,left,11.765520243729824
S021,38,right,0.2329521407060895
S021,39,left,7.889190527068838
S021,40,right,-1.575599903133039
S021,41,left,-8.611170442460896
S021,42,left,-4.785299942879835
S021,43,right,4.038944053358119
S021,44,left,3.1732813090762946
S022,0,left,-6.61493516743792
S022,1,right,12.234634862748798
S022,2,left,25.46139715333839
S022,3,right,11.909307056761037
S022,4,right,-30.04622868759111
S022,5,left,9.980028089918264
S022,6,right,8.440616513656067
S022,7,left,-16.567379010620378
S022,8,left,-8.852180587390045
S022,9,right,23.077829272871114
S022,10,left,28.081269747058165
S022,11,right,21.54485418003715
S022,12,right,2.387124789542483
S022,13,left,21.44703850932273
S022,14,right,-10.03117567742126
S022,15,left,21.530435505238465
S022,16,right,-15.082245091996263
S022,17,left,8.204168874151705
S022,18,right,-15.19454499970415
S022,19,left,29.281449447679236
S022,20,right,23.59051267208097
S022,21,right,6.023274757417688
S022,22,left,-12.934812206831054
S022,23,left,8.195279624362463
S022,24,right,12.628204400906299
S022,25,left,-15.837946203067624
S022,26,right,30.981176443000678
S022,27,left,20.501189189972322
S022,28,right,-15.707371068122626
S022,29,left,-4.020876130071464
S022,30,left,10.009259967533652
S022,31,right,-0.09755977207905175
S022,32,left,-26.657167325901703
S022,33,right,4.4934962614947835
S022,34,left,0.7367655191075642
S022,35,right,-19.5979086022221
S022,36,left,18.9409311115594
S022,37,right,-21.81667766209752
S022,38,left,21.74811935772035
S022,39,right,-16.494407046284877
S022,40,left,-15.320681062184889
S022,41,right,-6.644154458868428
S022,42,right,-2.076797603030357
S022,43,left,16.72742799712701
S022,44,right,-2.6762671033727656
S023,0,right,25.706242797445306
S023,1,left,-2.916467282135926
S023,2,right,2.2972798129250904
S023,3,left,9.335132490268414
S023,4,left,12.29723628751995
S023,5,right,-30.767321229540748
S023,6,left,-26.485489987387112
S023,7,right,-80.0924024476727
S023,8,left,31.669852797747843
S023,9,right,33.36261099628478
S023,10,left,85.48889774389805
S023,11,right,-7.708353824903853
S023,12,left,76.91488507557183
S023,13,right,55.411953498509256
S023,14,left,13.35169075898115
S023,15,left,9.066188569256873
S023,16,right,67.25431296834992
S023,17,left,68.14123195138457
S023,18,right,108.07207494012468
S023,19,right,-69.93036059705852
S023,20,left,34.51175395312249
S023,21,left,50.05683036306447
S023,22,right,7.494700810953226
S023,23,right,23.840364421205827
S023,24,left,24.040808240828355
S023,25,right,24.858776069804748
S023,26,left,-1.6913683486410491
S023,27,right,7.063113095418956
S023,28,left,-14.010976411692326
S023,29,right,70.26445994925056
S023,30,left,18.769108939471188
S023,31,right,85.09375267966345
S023,32,left,9.041122547029886
S023,33,right,-11.12820257921856
S023,34,left,24.405615006132834
S023,35,right,76.54207297301008
S023,36,left,146.428704303302
S023,37,right,11.12211968393477
S023,38,left,-37.63583181944495
S023,39,right,-31.781185046882854
S023,40,left,64.33469942873445
S023,41,right,-23.561493927471815
S023,42,left,-8.851495953897256
S023,43,right,29.318677310610397
S023,44,right,-24.912617931661075
S024,0,right,17.45787679373376
S024,1,left,14.626671620308684
S024,2,right,13.03138919163884
S024,3,left,21.94962707710689
S024,4,right,39.08053816155003
S024,5,left,15.739834455430753
S024,6,right,23.357997974527176
S024,7,left,0.32026715223350166
S024,8,right,19.136880937813906
S024,9,left,8.502060398379239
S024,10,right,2.003718756019026
S024,11,left,38.57277844451775
S024,12,left,3.7208444402854504
S024,13,right,22.655382930054245
S024,14,right,36.190137056954676
S024,15,left,10.371680211768588
S024,16,right,-15.889284935083452
S024,17,left,15.532604449415356
S024,18,right,17.500307123105372
S024,19,right,15.151074274879871
S024,20,left,0.10424264932276373
S024,21,left,-4.683383750991702
S024,22,right,5.692019719552086
S024,23,left,14.735666736474812
S024,24,right,5.438347340323759
S024,25,left,38.1531482326059
S024,26,right,0.37014889657159955
S024,27,right,14.023784701007063
S024,28,left,-4.3474623812799535
S024,29,right,38.51239506897065
S024,30,left,6.999753698347149
S024,31,right,10.281155474931612
S024,32,left,30.968223356769137
S024,33,right,26.066862155854043
S024,34,left,12.53094978000286
S024,35,right,30.83593764340543
S024,36,left,-14.486017868024305
S024,37,right,-10.148594578404964
S024,38,right,22.855173844882987
S024,39,left,7.9245114017991725
S024,40,right,23.265007277508975
S024,41,left,-47.90054083953425
S024,42,left,6.1915800684425655
S024,43,right,2.9926350951902023
S024,44,left,-18.456615240576426
S025,0,right,4.797127364699435
S025,1,left,11.54571030165193
S025,2,right,1.664316832834892
S025,3,left,7.072920455755053
S025,4,right,12.857606926259802
S025,5,left,13.139592239105799
S025,6,right,3.5367680471607805
S025,7,left,6.724309004010678
S025,8,right,14.21193724324172
S025,9,left,5.207218558876054
S025,10,right,1.4801105007542006
S025,11,left,9.131820840034003
S025,12,left,14.896865944813285
S025,13,right,4.3479302462026865
S025,14,right,5.7612048990217914
S025,15,left,20.397134593042463
S025,16,right,-1.5682497888437084
S025,17,right,5.992230489481077
S025,18,left,19.953718561002365
S025,19,left,8.286589239569437
S025,20,right,20.444070590195942
S025,21,right,21.348135979349962
S025,22,left,29.743169255823112
S025,23,left,42.80636006094733
S025,24,right,31.798798905159806
S025,25,left,25.17935139864221
S025,26,right,-1.321130096627897
S025,27,right,41.52468444610467
S025,28,left,15.105336837051386
S025,29,right,22.66584062382687
S025,30,right,8.869501419628229
S025,31,left,0.09648810267781016
S025,32,left,23.365394381839604
S025,33,right,10.713434511841548
S025,34,left,11.055588868840346
S025,35,right,10.786818853461298
S025,36,right,2.4325934592914393
S025,37,left,10.705065158496993
S025,38,right,-26.495782262947614
S025,39,left,22.810296027909725
S025,40,right,-3.2685821460570352
S025,41,left,18.979541496181472
S025,42,left,6.337706102124315
S025,43,right,12.329946995184972
S025,44,left,29.088269719122096
S026,0,right,-4.474603580936476
S026,1,left,5.563976346122841
S026,2,right,-3.9436215135040857
S026,3,left,7.2420190432091225
S026,4,right,-1.8007854615317491
S026,5,left,4.859968535266717
S026,6,left,3.496058396615412
S026,7,right,1.7708213394239039
S026,8,left,1.4065542210561404
S026,9,right,1.5252991643732106
S026,10,left,5.434011990712605
S026,11,right,-0.249522176761797
S026,12,right,7.728368300884814
S026,13,left,-3.44269102698874
S026,14,left,5.92451091845547
S026,15,left,4.953962193237912
S026,16,right,1.8697313904012436
S026,17,left,10.544257367401649
S026,18,right,-4.534855116173709
S026,19,right,3.4833429023131774
S026,20,left,-1.8411639721040416
S026,21,right,1.9418363679903443
S026,22,left,-4.137704739930502
S026,23,right,3.030254536954745
S026,24,left,-0.8214394038117092
S026,25,right,-1.4074639197709935
S026,26,left,-5.108777642151587
S026,27,right,-4.9330780165878085
S026,28,left,-4.173641958255697
S026,29,left,3.0477090061112264
S026,30,left,4.866256972853424
S026,31,right,-4.3077022624581645
S026,32,right,-5.45820165388427
S026,33,left,4.4448470548967265
S026,34,right,-4.515128570517785
S026,35,left,-0.767112555733334
S026,36,left,4.238152429621778
S026,37,right,9.987904914097985
S026,38,left,3.415439760967427
S026,39,right,-6.493583802337088
S026,40,left,3.844034616671628
S026,41,right,9.357801620312038
S026,42,left,14.610531306186818
S026,43,right,-1.717314199695842
S026,44,left,13.949549917288644
S027,0,left,22.591167288063012
S027,1,right,18.618690513658336
S027,2,left,71.79772122995969
S027,3,right,21.630447541890412
S027,4,right,29.96239816918022
S027,5,left,37.16868707358052
S027,6,right,-7.051930216518372
S027,7,left,30.292366493287275
S027,8,left,23.037498907671356
S027,9,right,-13.352200120420463
S027,10,left,32.47746955779954
S027,11,right,54.39909788788605
S027,12,right,48.36831311784793
S027,13,left,45.714634463213386
S027,14,left,38.4703930792198
S027,15,left,51.286807653964374
S027,16,right,32.88522477907995
S027,17,right,104.94697407999683
S027,18,left,7.501722733700404
S027,19,right,0.0007511958397827811
S027,20,left,63.6093250913282
S027,21,left,62.48746842379508
S027,22,right,63.64047774906905
S027,23,right,23.854685492117554
S027,24,left,-34.69479110500478
S027,25,right,12.17162600663697
S027,26,left,39.2157785548212
S027,27,left,30.275548348661516
S027,28,right,22.838187011573382
S027,29,right,90.02873591540367
S027,30,left,18.567858873221006
S027,31,right,1.7473469539847386
S027,32,left,26.306434303114813
S027,33,right,-0.9522152211296344
S027,34,left,25.395701312052303
S027,35,right,49.5888899401627
S027,36,left,8.654439077197267
S027,37,right,24.131550500840632
S027,38,right,-16.89740273901638
S027,39,left,-0.7424882021851289
S027,40,left,51.359465100283565
S027,41,right,99.4198313671076
S027,42,left,56.29518659534634
S027,43,right,26.782900648582824
S027,44,left,65.61682408551206
S028,0,left,4.1943072289897145
S028,1,right,-23.014247507913552
S028,2,right,-10.850573573264214
S028,3,left,-17.036745663718648
S028,4,right,5.274279628320642
S028,5,left,61.279899489339044
S028,6,right,91.89046504627728
S028,7,left,-16.323172019914466
S028,8,left,49.71910764929852
S028,9,right,33.737562094539925
S028,10,left,12.618547106428224
S028,11,right,74.00985965609868
S028,12,left,-24.700194582037753
S028,13,right,-18.0098320501275
S028,14,left,-7.838517168692604
S028,15,left,41.6626953116959
S028,16,right,11.19752526741803
S028,17,right,2.194501457032942
S028,18,left,2.104050593624649
S028,19,right,6.303609227664879
S028,20,left,25.661662090259853
S028,21,right,70.62696961680484
S028,22,left,1.7959808590855175
S028,23,right,-46.804216559288804
S028,24,left,-1.471101878633192
S028,25,left,13.198145585806245
S028,26,right,25.597939187824693
S028,27,left,-4.975705252180532
S028,28,right,60.90198390420868
S028,29,right,30.83311490880071
S028,30,left,11.639430629326512
S028,31,right,27.830854780481786
S028,32,left,24.835262745887746
S028,33,right,102.32329915020556
S028,34,left,72.36508826486103
S028,35,right,74.95653368495442
S028,36,right,57.081465895796924
S028,37,left,35.475281636125516
S028,38,right,-26.889018171758963
S028,39,left,0.10410048923066029
S028,40,left,-41.74856621275154
S028,41,right,-7.567305990168904
S028,42,left,11.85052486538963
S028,43,right,-68.02241377641677
S028,44,right,32.415128766173396
S029,0,right,-1.6144600309470079
S029,1,left,12.711909164383929
S029,2,right,-2.844744702050125
S029,3,left,0.7782765949875845
S029,4,right,0.5599008238200796
S029,5,left,4.95485567533537
S029,6,right,33.089817635242206
S029,7,left,-0.2535086467087382
S029,8,right,-10.86439225430567
S029,9,left,9.121629948430485
S029,10,left,25.64440022184643
S029,11,right,22.58191325318196
S029,12,right,15.947673459376968
S029,13,left,27.91518149189052
S029,14,left,32.81368980509042
S029,15,left,27.975854526971695
S029,16,right,-35.06449208367589
S029,17,right,15.333766657753188
S029,18,left,2.8325634744374923
S029,19,left,9.3050623901512
S029,20,right,0.5582090627618683
S029,21,left,44.43563015263508
S029,22,right,50.79416663656736
S029,23,left,19.259526496848252
S029,24,right,6.796783868924887
S029,25,left,0.0992551109032398
S029,26,right,-33.2953791664863
S029,27,right,3.853773199710311
S029,28,left,12.651419997326066
S029,29,left,32.76396498124993
S029,30,left,21.907128471888736
S029,31,right,27.75551335494295
S029,32,right,2.123661326133572
S029,33,left,-0.1391678075398417
S029,34,right,9.18856421336671
S029,35,left,36.284936542787584
S029,36,right,-10.92859536279672
S029,37,left,9.891599586040165
S029,38,right,25.29395369763806
S029,39,left,-4.390455555138487
S029,40,left,27.017896026642802
S029,41,right,13.590863722771267
S029,42,left,10.373768641775321
S029,43,right,25.73352550067242
S029,44,right,20.267682118850672
S030,0,right,-0.9358918884173235
S030,1,left,-4.271662223859536
S030,2,left,-5.162305376583154
S030,3,right,1.1316289298253288
S030,4,right,-6.4466498961187
S030,5,left,1.4570921873847311
S030,6,left,-1.820763853100182
S030,7,right,1.1892630056502895
S030,8,left,-1.524980563145757
S030,9,right,-2.6592406131907573
S030,10,left,-1.0810955420008916
S030,11,right,-5.619680083021841
S030,12,right,12.737808494179625
S030,13,left,1.7467812127822029
S030,14,left,-2.9106283811019296
S030,15,left,0.09512947661756144
S030,16,right,2.1989445510380783
S030,17,right,-6.852148669743151
S030,18,left,1.3137016040746268
S030,19,left,-2.859425935403415
S030,20,right,9.80747247362073
S030,21,left,1.9443736993107397
S030,22,right,-0.5575746464001199
S030,23,right,-3.392403941891434
S030,24,left,-0.6028166672275077
S030,25,right,5.057264735090541
S030,26,left,0.33820463823160196
S030,27,right,6.057920746384827
S030,28,left,16.73256015618258
S030,29,left,3.1218263775009767
S030,30,right,-5.807448420855959
S030,31,left,-5.722707010533021
S030,32,right,5.161536777393955
S030,33,left,2.6941954502046173
S030,34,left,11.933870611138563
S030,35,right,13.165432678829246
S030,36,right,5.120198373174187
S030,37,left,6.270314531886463
S030,38,left,-1.3493014346444063
S030,39,right,9.785189208055804
S030,40,left,15.395405171664986
S030,41,right,-0.6888512392268176
S030,42,right,-2.4349660130347885
S030,43,left,-0.28577905579939866
S030,44,left,12.324602483200895
S031,0,left,24.44025949598587
S031,1,right,21.2779645922163
S031,2,right,8.81445506041429
S031,3,left,20.39637594042287
S031,4,left,-41.66145831279597
S031,5,right,43.406641909288425
S031,6,right,35.96486396198783
S031,7,left,8.852858967235477
S031,8,right,22.974026374826934
S031,9,left,44.03561603852063
S031,10,right,4.7680480294581145
S031,11,left,-5.171192148854033
S031,12,right,-39.55090128023893
S031,13,left,-12.41974501082538
S031,14,left,81.93156675168248
S031,15,right,-22.795634164507717
S031,16,left,-2.089255741724841
S031,17,right,2.9755062249691377
S031,18,left,41.917346974958335
S031,19,right,64.54607282961213
S031,20,left,25.186924918641893
S031,21,right,14.630493458242341
S031,22,left,34.75226867924036
S031,23,right,19.291337833015476
S031,24,left,16.485689676914433
S031,25,left,65.97420892874253
S031,26,right,-51.296361957859546
S031,27,left,20.8234410108397
S031,28,right,14.402491205375668
S031,29,right,-41.917783829244755
S031,30,right,50.1692327580142
S031,31,left,29.130361773993243
S031,32,left,33.465121303097476
S031,33,right,-34.41640992737413
S031,34,right,-3.1310352367406296
S031,35,left,3.7547862753527568
S031,36,left,49.23353363276088
S031,37,right,-3.308186745138272
S031,38,right,-4.340408553332679
S031,39,left,32.21497452769401
S031,40,right,-0.8870888305089863
S031,41,left,-9.45305384790177
S031,42,right,-3.1266363153279855
S031,43,left,7.7748374981593145
S031,44,right,-45.424216448798305
S032,0,right,-0.7489592490401691
S032,1,left,14.298847487677051
S032,2,right,24.461916054844558
S032,3,left,-5.077089640013924
S032,4,left,2.91987195003167
S032,5,right,15.531326093776606
S032,6,left,-30.012829495281714
S032,7,right,-6.652728915981584
S032,8,right,9.505516314162783
S032,9,left,7.596768471334059
S032,10,left,-5.27591433027343
S032,11,right,16.93077286040368
S032,12,right,4.046508002641019
S032,13,left,-11.425469937917327
S032,14,right,-8.735600773827258
S032,15,left,1.4315681290681752
S032,16,right,11.606900053151946
S032,17,right,8.001997277411093
S032,18,left,15.31589154634522
S032,19,left,-15.805885623917334
S032,20,right,5.777305885473453
S032,21,left,7.480119816234783
S032,22,right,-0.5388538065573698
S032,23,left,-8.705820811474801
S032,24,right,13.198118636181675
S032,25,right,-0.02726672789149376
S032,26,left,3.334875985487983
S032,27,right,19.637144788096506
S032,28,left,-5.973380839044971
S032,29,right,37.31992418750622
S032,30,left,-3.4435981351119906
S032,31,right,1.5806158213144244
S032,32,right,4.639054998161214
S032,33,left,-28.915935776090166
S032,34,left,-0.8281969920244023
S032,35,right,55.56652698856318
S032,36,right,4.1886614025340805
S032,37,left,-33.95980417032449
S032,38,left,35.21422633292592
S032,39,right,22.34235170500604
S032,40,left,37.74376346409456
S032,41,right,27.7119979543451
S032,42,left,2.8748508132769004
S032,43,right,35.90342052806496
S032,44,right,-39.30943889198872
S033,0,left,2.2840907352251953
S033,1,right,25.781455767022926
S033,2,right,26.773531033944387
S033,3,left,7.391718347593621
S033,4,right,31.85762643347467
S033,5,left,9.825036940120675
S033,6,right,5.210019199792178
S033,7,left,54.059944708046025
S033,8,left,60.75281920082335
S033,9,right,15.07124978574737
S033,10,right,-7.849236273502946
S033,11,left,10.497022199306485
S033,12,right,-21.180763206475504
S033,13,left,55.08490621305039
S033,14,left,10.087394867534442
S033,15,right,25.30124422052609
S033,16,left,3.5523347921917825
S033,17,left,8.56341183190635
S033,18,right,14.820227517356187
S033,19,right,15.515534454109176
S033,20,left,-4.211690797214878
S033,21,left,29.539925387393154
S033,22,right,48.18619406249179
S033,23,right,26.108311671936058
S033,24,left,28.523077166469513
S033,25,right,60.09252976778633
S033,26,left,7.791835941920194
S033,27,right,23.693417753721697
S033,28,left,28.023845278611162
S033,29,left,71.7134235885786
S033,30,left,31.18264532378586
S033,31,right,22.21988066874546
S033,32,right,45.06052225437446
S033,33,left,13.170031137466378
S033,34,left,6.6488752937038775
S033,35,right,-1.948473126882348
S033,36,left,30.56556582000453
S033,37,right,-14.569795456775118
S033,38,left,24.093463993331333
S033,39,right,-1.227007962870836
S033,40,left,35.718647953628356
S033,41,right,6.352317790536908
S033,42,left,13.122553950678451
S033,43,right,-11.825925211851782
S033,44,right,29.07897222992804
S034,0,left,19.9436942123874
S034,1,right,-11.334962416394152
S034,2,left,11.86739613084908
S034,3,right,24.26646666554327
S034,4,left,54.70203682258918
S034,5,right,-23.077191420900263
S034,6,left,22.132558825085823
S034,7,right,12.788569075353408
S034,8,right,12.940110899460251
S034,9,left,35.47404349827188
S034,10,left,12.45748517843922
S034,11,right,23.32416909470799
S034,12,right,21.77478717483129
S034,13,left,42.177386115616386
S034,14,right,13.424436281883743
S034,15,left,13.286224324837065
S034,16,right,48.07818176776048
S034,17,left,16.660071384549717
S034,18,right,37.25969415462447
S034,19,left,31.817273438501942
S034,20,right,32.07242396853036
S034,21,left,39.650277134521176
S034,22,right,39.41686530024131
S034,23,right,35.27064109714711
S034,24,left,19.02131333344924
S034,25,left,27.69881000406026
S034,26,right,14.70505981593314
S034,27,left,4.674342284798879
S034,28,right,-12.472305932524804
S034,29,right,20.69293865164187
S034,30,left,39.17368272160917
S034,31,right,-6.910816136584078
S034,32,left,-8.730690843711564
S034,33,right,22.52163759339375
S034,34,left,28.216628550194827
S034,35,right,28.289372106277426
S034,36,left,-5.251297133549677
S034,37,right,-14.69553931244944
S034,38,left,28.785115619864854
S034,39,right,-21.638142250620824
S034,40,right,8.057630538487217
S034,41,left,4.269970627905579
S034,42,right,30.58245928457837
S034,43,left,21.28902396963802
S034,44,right,9.577407550690364
S035,0,left,3.327421121031861
S035,1,right,15.425655571741196
S035,2,right,5.495582323511005
S035,3,left,15.292809684604109
S035,4,right,18.461342747183277
S035,5,left,24.340277396954406
S035,6,right,0.8632049214430921
S035,7,left,4.308140153166455
S035,8,left,22.452034432132333
S035,9,right,3.158052867617833
S035,10,left,22.644507408513732
S035,11,right,-8.35787443400212
S035,12,left,13.40409070588261
S035,13,right,-4.215395408596748
S035,14,left,16.495233454272658
S035,15,right,-7.482766355080145
S035,16,left,10.286067287307588
S035,17,right,3.9123514116012075
S035,18,left,29.584175948016018
S035,19,right,-1.2368574882360264
S035,20,left,38.61690425513183
S035,21,right,3.7064103086089872
S035,22,left,32.31619542117525
S035,23,left,11.253726039572648
S035,24,right,29.37768624576337
S035,25,left,46.505739736244124
S035,26,right,-6.03446572991934
S035,27,right,-3.743712011925865
S035,28,left,-8.533701079042345
S035,29,right,5.817155645202064
S035,30,left,27.756702849161066
S035,31,right,9.320121500548943
S035,32,left,43.204933985390994
S035,33,right,23.381940989644036
S035,34,right,9.301905790018402
S035,35,left,6.266776456776199
S035,36,right,12.111596992110861
S035,37,left,-7.08762200942023
S035,38,left,14.28005642448204
S035,39,right,1.1701940411113867
S035,40,right,-11.852489987964375
S035,41,left,22.41657199950857
S035,42,left,20.4157941795267
S035,43,right,13.217479849443333
S035,44,right,-2.8839451541138104
S036,0,right,10.655130695171486
S036,1,left,1.2864175206643722
S036,2,right,36.640961805843475
S036,3,left,29.58895710267449
S036,4,left,-12.86346692110574
S036,5,right,-23.672346584714518
S036,6,right,10.098424333516334
S036,7,left,34.465661870690866
S036,8,left,-12.745990888995038
S036,9,right,6.230952858553962
S036,10,left,43.74210109928677
S036,11,right,2.166488675162171
S036,12,left,-4.0703017192943065
S036,13,right,-32.63045722258951
S036,14,left,-9.452628763249542
S036,15,left,30.955293827584946
S036,16,right,-3.1072688210328607
S036,17,right,3.9125705831951763
S036,18,left,5.456650137060848
S036,19,left,26.142661929812164
S036,20,right,31.633167234139286
S036,21,left,41.131214600790656
S036,22,right,21.037747768010377
S036,23,right,-7.043385586711679
S036,24,left,18.797384928738083
S036,25,right,2.726519890368891
S036,26,left,-4.588642470060336
S036,27,right,-32.959610596238335
S036,28,left,16.980755919162533
S036,29,right,8.940647915064332
S036,30,left,-3.117657200395925
S036,31,right,28.486754377744553
S036,32,right,61.38469634366996
S036,33,left,24.37756892012613
S036,34,right,-8.97630204101101
S036,35,left,45.81919080752613
S036,36,left,-6.635916754412193
S036,37,right,46.59769699441321
S036,38,right,-40.17678782103515
S036,39,left,26.43735521108424
S036,40,right,44.85652057373002
S036,41,left,7.58143863904435
S036,42,left,-33.12336919582945
S036,43,right,39.64765518395901
S036,44,left,-27.555363996342123
S037,0,right,1.97862785057894
S037,1,left,3.043261720297382
S037,2,right,-2.4383073999714497
S037,3,left,-4.85978796250226
S037,4,right,-1.1751202172196322
S037,5,left,2.3423854849503325
S037,6,left,5.0562220046324295
S037,7,right,5.298055806429888
S037,8,left,-0.5218124246240841
S037,9,right,-2.1592424296388426
S037,10,right,5.915834350601969
S037,11,left,1.6703329501087438
S037,12,right,5.36790914394509
S037,13,left,0.41393655591142675
S037,14,left,5.194385713424701
S037,15,right,1.4692897919222805
S037,16,left,-1.116086963732359
S037,17,right,5.431864351183286
S037,18,left,-2.715891172056816
S037,19,left,-1.1242843532175097
S037,20,right,0.08553664552397855
S037,21,left,-3.882628588830901
S037,22,right,4.9849881807530885
S037,23,right,2.9523971949216214
S037,24,left,-0.6091020297646423
S037,25,right,-0.4426720287108239
S037,26,left,2.0645598398374005
S037,27,left,3.0104100873243897
S037,28,right,1.7601471469600174
S037,29,left,3.0945830062666637
S037,30,right,-2.7047597637744047
S037,31,left,-3.293291368389122
S037,32,right,1.828603191624305
S037,33,left,-0.02211154578194119
S037,34,left,0.15368620745661588
S037,35,right,-3.32630115408549
S037,36,right,-7.346906191965498
S037,37,left,0.40177360561667186
S037,38,right,1.787963151571649
S037,39,left,5.4305545127003825
S037,40,right,-5.5275737219364665
S037,41,left,-3.116193294225166
S037,42,left,-1.7332821369694251
S037,43,right,5.73536788215338
S037,44,right,-3.386457137207799
S038,0,right,10.284070400561
S038,1,left,2.7746626823856033
S038,2,left,-0.38367641538889075
S038,3,right,-27.002971616094115
S038,4,left,-9.383059469523971
S038,5,right,-0.9111002278592082
S038,6,left,13.306563892897465
S038,7,right,19.505656703024272
S038,8,right,12.633228899718922
S038,9,left,-4.264736342263944
S038,10,left,-7.0679944188533455
S038,11,right,4.775222433619035
S038,12,left,3.6516464567532125
S038,13,right,-2.8861468394065994
S038,14,left,5.071129843216873
S038,15,right,9.040006851759358
S038,16,left,23.95536703795495
S038,17,left,3.4099263904626653
S038,18,right,6.355559213610867
S038,19,left,-15.868746333866468
S038,20,right,-7.254013596372268
S038,21,right,17.18871200268166
S038,22,left,2.9071273404318134
S038,23,right,-5.479615075103865
S038,24,left,-1.6819260472393225
S038,25,right,-2.60075423333695
S038,26,left,-10.307964839653387
S038,27,left,-4.388239859040418
S038,28,right,-15.287092244619302
S038,29,left,11.67533956260597
S038,30,right,20.00125222018756
S038,31,left,-6.500045923164059
S038,32,right,-8.430371745639327
S038,33,left,17.952707544099617
S038,34,right,-12.766719490109097
S038,35,left,-19.24177531802418
S038,36,right,-1.79843051536821
S038,37,left,2.6912676652129903
S038,38,right,-5.3505957983481665
S038,39,left,35.44975201239176
S038,40,right,23.863659194195733
S038,41,left,3.022594331485884
S038,42,left,2.4906618832177045
S038,43,right,10.377103981759888
S038,44,right,23.557131404550447
S039,0,right,19.4436180591087
S039,1,left,13.287093637252752
S039,2,right,4.323393667470853
S039,3,left,-24.886323584031402
S039,4,left,15.746201085658562
S039,5,right,-5.299630090526222
S039,6,left,3.283889982723096
S039,7,right,-41.12446591654114
S039,8,right,-1.1461373343562258
S039,9,left,1.0484269670309345
S039,10,left,3.1816301599993295
S039,11,right,-14.92733413483245
S039,12,right,-1.8362308318194351
S039,13,left,-56.568707695156974
S039,14,left,44.01360074306926
S039,15,right,14.41407574988115
S039,16,left,-30.61858686907253
S039,17,right,2.836437673799935
S039,18,left,-3.1247317647073487
S039,19,right,33.01821660491677
S039,20,left,-33.76504690529758
S039,21,right,7.0796155351034145
S039,22,left,-62.34048377531435
S039,23,right,21.374914516237965
S039,24,left,9.429107743292164
S039,25,right,26.819840008569862
S039,26,left,19.5986301212085
S039,27,left,-30.3182513876948
S039,28,right,51.82395346266608
S039,29,left,21.951166180922314
S039,30,left,18.52078634078856
S039,31,right,-36.3896426272227
S039,32,right,17.82424298418664
S039,33,left,-36.70836120617622
S039,34,right,6.133228858972558
S039,35,left,-47.62722020447745
S039,36,left,-50.88111086187017
S039,37,right,-35.210468936199064
S039,38,left,-29.118965838924765
S039,39,right,7.214583182573364
S039,40,left,-25.228733171506605
S039,41,right,-4.115397779876076
S039,42,right,27.70476021622835
S039,43,left,48.90171619468232
S039,44,right,-27.696996095810377
S040,0,right,5.80168532959344
S040,1,left,-9.891661851364098
S040,2,left,-15.693403530172112
S040,3,right,7.763149070199077
S040,4,left,3.125340894807472
S040,5,right,11.507181675958549
S040,6,left,5.708709148570243
S040,7,right,6.012455991446245
S040,8,right,2.642000126989984
S040,9,left,-2.652825908935405
S040,10,left,-16.058117179292662
S040,11,right,3.219688964847336
S040,12,left,17.256873611573976
S040,13,right,3.4225364693137266
S040,14,right,1.4480317467986055
S040,15,right,0.2033381194788717
S040,16,left,-4.025239590521878
S040,17,left,6.982422054336098
S040,18,right,12.087825262252267
S040,19,right,-1.2812011268877157
S040,20,left,14.856613871663296
S040,21,right,-22.697554295287887
S040,22,left,4.712035050981626
S040,23,left,-9.001359841792748
S040,24,right,4.443002456408664
S040,25,left,-1.032068128671213
S040,26,right,25.037256134432297
S040,27,right,19.338712545002366
S040,28,left,-3.5793936056724647
S040,29,right,7.3153486604227425
S040,30,right,-2.5582235407736036
S040,31,left,5.0579209486450125
S040,32,left,9.616882293804196
S040,33,right,-12.708421026073495
S040,34,right,2.7087775847636593
S040,35,left,-12.511095795519893
S040,36,right,0.7698409595633535
S040,37,left,-3.939444750530349
S040,38,right,0.9310719425371587
S040,39,left,10.063221745975994
S040,40,left,-1.933993406484099
S040,41,right,8.23097363752553
S040,42,right,6.484199183682534
S040,43,left,5.124120686758914
