S,n_epoch,t_epoch,delta
S021,2,right,15.323971434295565
S021,3,left,3.389344854234448
S021,4,left,7.112496725355758
S021,5,right,12.948158891059606
S021,6,right,1.8519427315423158
S021,7,left,-0.033767827279461926
S021,8,right,25.879776226531412
S021,9,left,11.321963158492089
S021,10,right,5.591541898849705
S021,11,left,-4.557441308948402
S021,12,right,10.035376080814075
S021,13,left,5.08093098302837
S021,14,left,10.558774222217593
S021,15,left,6.2251816867572884
S021,16,right,13.082717287932404
S021,17,left,-10.157598317837817
S021,18,right,30.948395940075173
S021,19,right,-5.256291720723532
S021,20,left,13.291694185365078
S021,21,left,6.57868613264975
S021,22,right,31.20337145183603
S021,23,left,-5.58559217876563
S021,24,right,4.960336721063989
S021,25,right,0.9091459940587008
S021,26,left,6.550867817078252
S021,27,right,13.22236804151187
S021,28,left,17.452704549570228
S021,29,left,8.32361613548277
S021,30,right,11.533491492944488
S021,31,left,3.4413102808662703
S021,32,right,14.610704653069103
S021,33,left,-13.222528915930504
S021,34,left,6.900698397709267
S021,35,right,11.320325625583099
S021,36,right,9.517550340778996
S021,37,left,4.5179733104011035
S021,38,left,1.6238703305544249
S021,39,right,2.012742462145251
S021,40,right,2.553212507518147
S021,41,left,16.586066911775646
S021,42,right,15.35079171933284
S021,43,left,11.171908827737994
S021,44,left,19.306454100794465
S022,0,right,12.899352752942555
S022,1,left,14.622726546166085
S022,2,right,12.258736309527379
S022,3,left,4.668713578404962
S022,4,right,-1.5684245676362636
S022,5,left,4.469067554745521
S022,6,left,17.64589012227394
S022,7,right,-19.656376513771043
S022,8,left,6.113640937447968
S022,9,right,17.089126350861434
S022,10,right,28.358174432243594
S022,11,left,-4.500594268199734
S022,12,left,19.064091617639036
S022,13,right,4.1261149564911435
S022,14,right,11.796495622144207
S022,15,right,-10.748593981799203
S022,16,left,8.743669661237135
S022,17,right,14.616954136872693
S022,18,left,20.80769871104917
S022,19,left,-10.689447059169943
S022,20,right,-11.265135925268702
S022,21,left,-11.172971851997524
S022,22,right,7.312684578637331
S022,23,left,-2.0806540975259935
S022,24,right,22.908528471970506
S022,25,left,16.22518362953472
S022,26,right,9.535384428337771
S022,27,right,-5.218571795848689
S022,28,left,-13.92920152616972
S022,29,left,23.09036143872448
S022,30,left,6.942044020441699
S022,31,right,2.523694057719652
S022,32,right,14.683068298045953
S022,33,left,7.406045648609201
S022,34,right,-1.8985176335883693
S022,35,left,10.764326471623122
S022,36,right,41.18057782013234
S022,37,left,-22.397419616076377
S022,38,right,-22.20433291512071
S022,39,left,-3.8270057566160602
S022,40,left,19.130718825363843
S022,41,right,38.31663872769342
S022,42,left,-7.050081316797204
S022,43,right,25.230712605587577
S022,44,left,1.0837568985844968
S023,0,left,31.493928918946004
S023,1,right,7.11057428584914
S023,2,right,19.063030957798702
S023,3,left,2.037678288778501
S023,4,left,16.641935978709625
S023,5,right,17.007251099294507
S023,6,left,-11.13646164868446
S023,7,right,-12.624322786614101
S023,8,right,3.3993532358529563
S023,9,left,-17.820295081241852
S023,10,left,74.97842150590958
S023,11,right,65.45395525506092
S023,12,left,77.93585723372132
S023,13,right,58.16199850690079
S023,14,left,50.08508936391537
S023,15,left,35.6852083678294
S023,16,right,22.639696930896932
S023,17,right,-0.3248689159217619
S023,18,left,-0.8799263775908486
S023,19,left,37.80721073642024
S023,20,right,52.51256781009549
S023,21,left,19.707992017653936
S023,22,right,18.960302692054128
S023,23,left,13.481030419395125
S023,24,right,-5.29322206127884
S023,25,left,84.08077700640769
S023,26,right,114.48195008221124
S023,27,right,57.43561519971334
S023,28,left,-60.00964048998819
S023,29,right,38.71266987628003
S023,30,left,14.817064274486562
S023,31,right,8.731233059472729
S023,32,right,0.5834463657341189
S023,33,left,51.632685488474834
S023,34,left,232.74745097833633
S023,35,right,55.583603629753
S023,36,right,133.95438933133727
S023,37,left,26.759319380684275
S023,38,right,31.785258760274075
S023,39,left,-24.29907279018571
S023,40,right,7.972936261115279
S023,41,left,41.31927894582506
S023,42,right,72.39031662457418
S023,43,left,13.977379894679892
S023,44,right,-9.474119864508395
S024,0,right,-2.7393542747722783
S024,1,left,8.239568606877874
S024,2,right,3.6472658259913295
S024,3,left,8.4460717452367
S024,4,right,18.790098681920494
S024,5,left,29.32782516599118
S024,6,right,-2.4586356226027952
S024,7,left,32.673567613498946
S024,8,right,27.953603157156607
S024,9,left,12.866840354925234
S024,10,right,5.971851532379226
S024,11,left,-5.2833873262607405
S024,12,left,23.187100422942052
S024,13,right,14.108920095227745
S024,14,right,30.183907793741277
S024,15,left,-12.838182134932882
S024,16,right,14.555505124864887
S024,17,left,30.9682294733925
S024,18,right,14.327430192685904
S024,19,right,6.86181243453408
S024,20,left,-0.06983364971615202
S024,21,left,1.5705768915604708
S024,22,right,4.190894984654403
S024,23,left,4.4799655783572945
S024,24,right,-13.009487333990307
S024,25,right,36.815074574424855
S024,26,left,-7.139512923844933
S024,27,right,24.164721173352838
S024,28,left,43.92093100201633
S024,29,left,21.837422275897055
S024,30,right,24.732074774754608
S024,31,left,14.60184902906565
S024,32,left,5.631993299362634
S024,33,right,2.229003690556439
S024,34,left,3.235314495269023
S024,35,right,8.32367687766397
S024,36,right,16.349417987842173
S024,37,left,2.278343441159535
S024,38,right,0.041015732659580806
S024,39,left,7.083202934131936
S024,40,right,26.36900704786385
S024,41,left,27.032721245991354
S024,42,left,10.664663904865954
S024,43,right,12.18734719606097
S024,44,left,0.742456651593578
S025,0,right,1.961431417280199
S025,1,left,0.6324966694871001
S025,2,right,6.129651658790976
S025,3,left,6.4691007674585705
S025,4,right,23.12562692619161
S025,5,left,10.121529740254637
S025,6,left,22.090552098787814
S025,7,right,0.27781847488287426
S025,8,left,14.865746687861165
S025,9,right,2.3741780022042747
S025,10,right,12.402524644126139
S025,11,left,11.767529508805868
S025,12,right,1.5038273455723292
S025,13,left,9.484267511892835
S025,14,right,5.905306180085276
S025,15,right,14.132753867851026
S025,16,left,10.721175923959116
S025,17,right,17.361648274333074
S025,18,left,10.701951612329175
S025,19,left,20.01745414356544
S025,20,right,29.1408852971649
S025,21,left,0.6622142024659041
S025,22,right,18.15616041220766
S025,23,left,9.148001076538993
S025,24,right,4.994175172986161
S025,25,left,-8.802875389931529
S025,26,right,8.86979681545088
S025,27,right,34.21033466036809
S025,28,left,27.238098228100057
S025,29,left,29.05580443438388
S025,30,right,28.525413207470045
S025,31,left,12.86386399313416
S025,32,left,32.88479745145759
S025,33,right,4.33587596569215
S025,34,right,15.009865781656853
S025,35,left,36.13202622775969
S025,36,left,10.817687778311871
S025,37,right,15.061766303657514
S025,38,left,11.55967000891313
S025,39,right,54.634472700398724
S025,40,left,22.255936887646122
S025,41,right,38.61397862823006
S025,42,left,33.09344070662212
S025,43,right,10.615275476764353
S025,44,left,10.751628515756451
S026,0,right,-3.9739558852361174
S026,1,left,2.6646368804324787
S026,2,left,-2.4749539107203304
S026,3,right,-1.5732516496188786
S026,4,right,1.7849855754497277
S026,5,left,0.7576186920247583
S026,6,left,2.086296788931252
S026,7,right,-3.4112318335928045
S026,8,left,-4.464215033554758
S026,9,right,-0.5332572060769536
S026,10,left,2.208151576566612
S026,11,right,-3.754083235979504
S026,12,left,7.907794253855652
S026,13,right,-4.043105833820629
S026,14,left,0.7918421427433664
S026,15,left,2.427794615865176
S026,16,right,-0.06699120909357426
S026,17,right,4.213549662299743
S026,18,left,2.260155070030576
S026,19,right,3.973696557934163
S026,20,left,1.0483772223025927
S026,21,right,4.950268163721301
S026,22,left,4.996852740344732
S026,23,left,5.1484331592786425
S026,24,right,11.668466308033652
S026,25,right,-2.183843161685914
S026,26,left,9.418342074245933
S026,27,right,-0.08588139219603264
S026,28,left,-3.9687893624986046
S026,29,left,4.338009322069222
S026,30,left,-0.8297196190552949
S026,31,right,2.794551368176684
S026,32,right,0.8335819937253461
S026,33,left,0.6816745935442725
S026,34,right,-0.9674829803842133
S026,35,left,12.556869784285109
S026,36,right,3.5526084151270982
S026,37,left,7.954456571813267
S026,38,right,3.2155073758264408
S026,39,left,2.713770978793235
S026,40,right,2.7650013098007236
S026,41,left,6.019354860510212
S026,42,right,-4.642586255624494
S026,43,left,1.6372774631179894
S026,44,right,1.5624088447793127
S027,0,left,-18.309640154164157
S027,1,right,-3.498504296914163
S027,2,right,-3.0668529582388118
S027,3,left,35.811710398642035
S027,4,left,36.34731226758764
S027,5,right,67.82245467411778
S027,6,left,25.81915720330162
S027,7,right,50.07438379772424
S027,8,left,50.480296407707904
S027,9,right,65.66428435464717
S027,10,left,3.3302962883941163
S027,11,right,61.47800841943507
S027,12,left,55.14472276561134
S027,13,right,37.76523072417963
S027,14,right,34.951403577593126
S027,15,right,27.38787094219245
S027,16,left,50.60455367141503
S027,17,right,34.59417119333473
S027,18,left,8.414681952373556
S027,19,right,45.595444103196975
S027,20,left,-20.150565314518914
S027,21,right,62.22886312337259
S027,22,left,-9.699434378104115
S027,23,left,98.33145553951739
S027,24,right,35.62652931126663
S027,25,right,-30.477874630145635
S027,26,left,41.655709480697034
S027,27,left,43.00407355748668
S027,28,right,57.762643834075384
S027,29,left,37.14988842211899
S027,30,right,33.40818032281954
S027,31,left,34.38182237817575
S027,32,right,59.160282120462305
S027,33,left,9.391791735692998
S027,34,left,3.0639193728711405
S027,35,right,7.805585519345925
S027,36,left,-2.585163057379674
S027,37,right,47.86386210025236
S027,38,right,-6.605024667043239
S027,39,left,72.0493273827509
S027,40,left,65.32803813421552
S027,41,right,22.250090250177678
S027,42,right,98.93967977265658
S027,43,left,46.472015098677105
S027,44,left,49.561770463912765
S028,0,left,-13.042342097245601
S028,1,right,-8.47040132883076
S028,2,right,24.237780902506316
S028,3,left,18.60833455738984
S028,4,right,29.927715940466683
S028,5,left,40.12903885194301
S028,6,left,82.41857857961601
S028,7,right,27.18784686329414
S028,8,left,36.90871393430689
S028,9,right,23.135583568474388
S028,10,right,16.60404598420594
S028,11,left,53.030784489464224
S028,12,left,29.77698996211366
S028,13,right,27.82255640058851
S028,14,left,56.17056085940007
S028,15,right,41.62258816291583
S028,16,left,63.653857399221195
S028,17,left,87.57612377016238
S028,18,right,57.177718667124566
S028,19,right,43.30360193624398
S028,20,left,56.35607797995952
S028,21,left,63.878901291987546
S028,22,right,17.74704702231807
S028,23,right,-3.951700981938444
S028,24,left,27.72988297783735
S028,25,left,23.34673132238207
S028,26,right,28.119178803062
S028,27,left,28.259695830313973
S028,28,right,74.39369424624819
S028,29,left,31.326245892971713
S028,30,left,21.484609761561543
S028,31,right,30.4211978295545
S028,32,right,39.37477057446165
S028,33,left,-22.00686266969062
S028,34,left,76.11648083215594
S028,35,right,38.04231030306727
S028,36,right,-13.896429961709387
S028,37,left,57.76056691734804
S028,38,right,68.85491274591843
S028,39,left,47.729221113881394
S028,40,left,103.18321623499551
S028,41,right,25.28851003878411
S028,42,left,-67.13262308726371
S028,43,right,31.202307063928146
S028,44,right,20.40336621172358
S029,0,left,7.62839729247872
S029,1,right,4.346708069953925
S029,2,left,23.65399481639825
S029,3,right,10.437723073714867
S029,4,left,3.968971758067898
S029,5,right,23.93803114333843
S029,6,right,10.909139901629196
S029,7,left,17.30509349093118
S029,8,left,37.33584139023429
S029,9,right,7.031231036551688
S029,10,left,17.950426277559217
S029,11,right,31.30035879233479
S029,12,left,47.983887665336326
S029,13,right,-1.4239456572597042
S029,14,right,5.20711573231528
S029,15,left,7.700169218478052
S029,16,right,24.59939783607006
S029,17,left,27.7957707127686
S029,18,right,14.826330616837318
S029,19,right,-4.041644586614225
S029,20,left,0.2114262220976073
S029,21,right,17.82226700873007
S029,22,left,-16.980578475028416
S029,23,right,6.752702277743168
S029,24,left,38.50160011781146
S029,25,left,18.08277358668341
S029,26,right,2.964026338149175
S029,27,left,23.92624620483265
S029,28,right,4.112097535995435
S029,29,right,24.896102799434395
S029,30,right,12.624413096851171
S029,31,left,13.993846911507518
S029,32,left,12.71786537493735
S029,33,right,18.675934666136126
S029,34,left,14.027401321878859
S029,35,right,57.068315322608655
S029,36,left,30.91660850333222
S029,37,right,26.6943509471011
S029,38,right,31.73097628764187
S029,39,left,8.866326054594214
S029,40,right,23.3728154509673
S029,41,left,17.97241313991416
S029,42,left,26.216011174441757
S029,43,right,25.982159025090837
S029,44,left,31.17040449111257
S030,0,right,1.7733768367092164
S030,1,left,2.470625994938313
S030,2,right,2.1188182388586903
S030,3,left,-8.389302196563268
S030,4,right,1.646201002547805
S030,5,left,6.573040221874095
S030,6,right,-3.6344030511129795
S030,7,left,1.886448930896556
S030,8,left,-2.7962732222931876
S030,9,right,-11.948989141583098
S030,10,left,-0.6853272889017603
S030,11,right,4.209457917324297
S030,12,right,4.382186076730193
S030,13,left,-6.157410079437682
S030,14,right,0.7118215252702704
S030,15,right,2.467811585767663
S030,16,left,-2.226328886302703
S030,17,right,3.259055859803894
S030,18,left,2.341511482178543
S030,19,left,10.969795218245872
S030,20,right,8.242822803458264
S030,21,left,-7.674675047605426
S030,22,right,5.536194133744765
S030,23,left,13.762385560052193
S030,24,right,-12.11904307637564
S030,25,left,6.714248233529034
S030,26,right,2.3559294871982353
S030,27,left,-6.291369336245765
S030,28,right,20.33668284637873
S030,29,left,6.259195072280747
S030,30,right,-11.108147233125054
S030,31,left,4.534852014173753
S030,32,right,1.5761604135440557
S030,33,left,3.711756149595047
S030,34,right,1.0735611950632205
S030,35,left,-7.724134302881577
S030,36,left,4.495013640009166
S030,37,right,3.3014597244695594
S030,38,right,7.184417439377203
S030,39,left,-6.779939991173993
S030,40,right,-3.0682411959367606
S030,41,left,1.9819141409281684
S030,42,right,4.61656601647514
S030,43,left,0.4455606380987831
S030,44,right,3.0659430896553133
S031,0,left,-32.171791884170425
S031,1,right,-4.400024087302043
S031,2,left,50.24729042209564
S031,3,right,17.143737845594316
S031,4,left,-26.567975085377654
S031,5,right,-22.429699588344192
S031,6,right,32.89375363755026
S031,7,left,0.6513282177985786
S031,8,right,-8.539644861288096
S031,9,left,3.6550429281758454
S031,10,left,51.70712218619676
S031,11,right,16.160011635070404
S031,12,left,15.06882453828203
S031,13,right,-40.921174951557774
S031,14,right,76.93199323436343
S031,15,right,3.968279153853061
S031,16,left,7.589595158869187
S031,17,left,22.32426618401918
S031,18,right,-14.742683849771382
S031,19,left,-33.86769940069736
S031,20,right,4.108736303794132
S031,21,left,98.19651282757677
S031,22,right,3.1500602336325727
S031,23,left,59.38369248206199
S031,24,right,48.6054841748395
S031,25,left,-25.219809043757053
S031,26,right,12.475335242748699
S031,27,right,25.735795746835663
S031,28,left,-32.608591318745994
S031,29,left,17.393965586052474
S031,30,right,-7.285282589574393
S031,31,left,11.775884608945589
S031,32,right,-20.066493120134567
S031,33,left,44.87027769976052
S031,34,right,1.2722972988035792
S031,35,left,-31.58264407367888
S031,36,left,19.63023090272553
S031,37,right,-2.4153450811110844
S031,38,left,34.59935094607832
S031,39,right,-28.515032635061345
S031,40,left,34.25496064129422
S031,41,right,-5.239236404793573
S031,42,left,33.33719829839998
S031,43,right,-38.06291584975369
S031,44,left,61.58980303443772
S032,0,left,4.118867704205869
S032,1,right,7.406168136745549
S032,2,right,12.371391280604715
S032,3,left,-16.206265711660585
S032,4,right,24.11434659554627
S032,5,left,9.523280419894782
S032,6,left,16.398304746314913
S032,7,right,15.870089969207978
S032,8,right,17.783628103569747
S032,9,left,-0.005448302896319035
S032,10,left,7.4624196999594545
S032,11,right,24.697294080843037
S032,12,left,0.8933810655402112
S032,13,right,24.00241844996291
S032,14,left,12.284771475893109
S032,15,right,-0.22144303132313325
S032,16,left,3.1311934819063154
S032,17,right,12.677271090155205
S032,18,left,7.87515324650909
S032,19,left,14.311989470904123
S032,20,right,16.749775542005196
S032,21,left,0.9331988689927329
S032,22,right,27.023640296814357
S032,23,left,16.11111817092288
S032,24,right,8.434817807793955
S032,25,left,16.002956483054003
S032,26,right,5.360820718412199
S032,27,right,4.008113942735456
S032,28,left,17.104396248198203
S032,29,left,18.48005288472575
S032,30,left,-10.606098843542057
S032,31,right,9.537063772238277
S032,32,right,6.288209978606503
S032,33,left,-7.765065826305708
S032,34,left,5.356250410241188
S032,35,right,7.817113798744295
S032,36,right,11.484079437892191
S032,37,left,-23.755991155354046
S032,38,left,7.529935556932408
S032,39,right,-7.559057205108104
S032,40,right,6.952318454169053
S032,41,left,-1.305351629409337
S032,42,right,-7.485440892303153
S032,43,left,-4.904196947776754
S032,44,right,5.498290962588932
S033,0,right,5.9559516216832105
S033,1,left,-1.6323081550061431
S033,2,left,10.247185934667833
S033,3,right,3.3374718327720707
S033,4,left,-0.2730031491114957
S033,5,right,2.29318050699667
S033,6,left,3.1966001100566803
S033,7,right,4.248455621938518
S033,8,right,9.1833774900254
S033,9,left,5.6306206815580175
S033,10,left,19.79325870020974
S033,11,right,14.716587573452081
S033,12,right,7.162584366382255
S033,13,left,10.038704345779252
S033,14,right,52.333437454226946
S033,15,left,1.6852590753979797
S033,16,right,9.352992050427812
S033,17,left,-4.392062344406895
S033,18,right,18.305134092093624
S033,19,right,11.853463202285003
S033,20,left,21.83950826801162
S033,21,left,13.084091239520884
S033,22,right,11.839773343735928
S033,23,right,4.805220010510251
S033,24,left,6.936967285169388
S033,25,left,18.294590476684323
S033,26,right,18.890814533300325
S033,27,right,11.421684261885012
S033,28,left,15.224900035925081
S033,29,right,37.414030720682106
S033,30,right,5.9893933758691915
S033,31,left,5.552340444345292
S033,32,left,8.648108623935794
S033,33,right,21.733610067873546
S033,34,right,10.593252600247322
S033,35,left,12.992069105363328
S033,36,right,13.921261074742326
S033,37,left,16.505741782626387
S033,38,left,47.41596038285962
S033,39,right,43.37098522770958
S033,40,left,7.817059845736054
S033,41,right,20.12597232053286
S033,42,right,31.483394684986493
S033,43,left,0.4129147873938237
S033,44,right,11.499830515223593
S034,0,left,24.662554885469792
S034,1,right,24.57556324903745
S034,2,left,31.807167238134532
S034,3,right,25.3631716211967
S034,4,right,26.157708944305853
S034,5,left,15.427755206002239
S034,6,right,2.9624654247295865
S034,7,left,11.080804740661943
S034,8,left,5.600635878150218
S034,9,right,0.5331260901202555
S034,10,right,2.029842843526872
S034,11,left,4.244990048693712
S034,12,left,26.095701363075356
S034,13,right,14.057870379220518
S034,14,left,55.70611885062364
S034,15,right,7.849997442630755
S034,16,left,10.115411966102293
S034,17,left,30.91421807367434
S034,18,right,-4.118647839532134
S034,19,left,38.578174681274554
S034,20,right,-0.5741456578593613
S034,21,right,4.063092355162727
S034,22,left,44.385524200349295
S034,23,right,-9.290976820086833
S034,24,left,9.447689451745276
S034,25,right,20.135245201901327
S034,26,left,29.01256943418739
S034,27,right,12.996594602332035
S034,28,left,41.43245837744182
S034,29,right,32.18477708601105
S034,30,left,22.93292989857006
S034,31,right,26.834129213808914
S034,32,right,23.524380701365438
S034,33,left,44.46974892140406
S034,34,left,12.723603910073596
S034,35,right,8.266226803317892
S034,36,left,17.962846650895862
S034,37,right,25.00893268030098
S034,38,right,36.79585457930519
S034,39,left,18.890828551806663
S034,40,right,18.122452754084563
S034,41,left,32.00370664072703
S034,42,right,35.44416041846188
S034,43,left,27.190481425753788
S034,44,left,30.96744149009536
S035,0,right,17.095476314438773
S035,1,left,16.34012889729379
S035,2,left,-4.807754733422492
S035,3,right,27.817467939284423
S035,4,right,3.111171771624086
S035,5,left,28.536225653534505
S035,6,right,6.467071066436013
S035,7,left,25.95764757130214
S035,8,left,13.94831197091213
S035,9,right,25.37164033305875
S035,10,right,8.875032023255933
S035,11,left,2.241908134239271
S035,12,right,23.82706887405585
S035,13,left,1.9210155640276128
S035,14,right,3.673193132256749
S035,15,right,7.972643531745511
S035,16,left,20.018694587521786
S035,17,right,-18.99129121600509
S035,18,left,-6.4141911102494475
S035,19,left,-4.518074829886849
S035,20,right,4.736089556759506
S035,21,left,11.951920399737496
S035,22,right,10.261958451572262
S035,23,right,21.186872587383835
S035,24,left,33.64081177270394
S035,25,right,10.55775754892543
S035,26,left,0.9691876006144255
S035,27,left,-1.495732581361981
S035,28,right,12.145937031771304
S035,29,right,9.566438885508184
S035,30,right,20.760338750323
S035,31,left,0.1288076166008345
S035,32,right,43.29163890550814
S035,33,left,15.030756001229783
S035,34,left,4.410224725957512
S035,35,right,20.457533680509243
S035,36,left,18.61552217771557
S035,37,right,18.36565272556934
S035,38,right,29.664831991357694
S035,39,left,32.592877682850535
S035,40,right,13.59800770289386
S035,41,left,3.8348428845066422
S035,42,right,28.632793323395298
S035,43,left,12.797549412372952
S035,44,right,21.732247646133786
S036,0,right,9.182896918943946
S036,1,left,9.736386410809743
S036,2,right,7.712280861767212
S036,3,left,8.187991723629082
S036,4,left,50.335794245241644
S036,5,right,-7.169603758773988
S036,6,left,-36.06800304576659
S036,7,right,27.972607527986284
S036,8,right,-51.95915103474786
S036,9,left,-7.3387800083523445
S036,10,left,-1.301663714083162
S036,11,right,-21.885458803285516
S036,12,left,1.267463851142054
S036,13,right,-13.033252568522428
S036,14,left,-17.540057031835275
S036,15,right,58.25905534554387
S036,16,left,43.65244370013671
S036,17,left,21.376727741533003
S036,18,right,35.948482470992374
S036,19,right,8.007993187703605
S036,20,left,-17.055674011518207
S036,21,right,14.059008543607604
S036,22,left,8.88054172257037
S036,23,left,69.4095910184948
S036,24,right,-32.11855733688351
S036,25,right,2.2756496741354795
S036,26,left,-14.48728218537623
S036,27,left,102.92942940859376
S036,28,right,12.71671507926618
S036,29,right,-35.61608485738492
S036,30,right,19.918157160817564
S036,31,left,-38.44748384344699
S036,32,left,9.821398513521117
S036,33,right,-36.144386203424915
S036,34,right,30.04961155521653
S036,35,left,-65.07413868231404
S036,36,left,45.933170349250105
S036,37,right,1.5186796786772447
S036,38,left,-19.439874235211377
S036,39,right,-93.34494836245231
S036,40,right,-17.418800373363794
S036,41,left,4.9459247053316915
S036,42,right,5.434391360574921
S036,43,left,8.86119610624246
S036,44,left,-78.13809436339054
S037,0,right,-3.0762711841349173
S037,1,left,4.33660496189415
S037,2,right,3.601204955563155
S037,3,left,0.09664612850156118
S037,4,left,2.6765391166098222
S037,5,right,2.960918256615777
S037,6,right,2.748331087488342
S037,7,left,3.342132650757523
S037,8,right,1.43182689639635
S037,9,left,-2.160215568700277
S037,10,left,-0.16029061588693594
S037,11,right,0.8019714879176867
S037,12,left,-1.067054207003503
S037,13,right,2.3445111019492124
S037,14,left,2.7089155187915672
S037,15,right,3.744843487581859
S037,16,left,2.392858141168114
S037,17,right,0.9333922433861375
S037,18,left,1.4698531462518645
S037,19,left,-2.6807866229101336
S037,20,right,-1.5553635987651155
S037,21,right,0.5972664825593412
S037,22,left,2.5640196252860097
S037,23,left,-2.891935436550213
S037,24,right,-0.041287273397982105
S037,25,left,2.516152048709966
S037,26,right,2.87880994479106
S037,27,right,-1.280530831113463
S037,28,left,6.0729096112297825
S037,29,left,2.6878097712067177
S037,30,right,3.1111970090766583
S037,31,left,0.17527542623457926
S037,32,right,2.6909822169774777
S037,33,left,-0.014951888698801596
S037,34,left,3.5829488502639606
S037,35,right,5.198119689678572
S037,36,left,-0.45982184908558565
S037,37,right,1.3167830081105834
S037,38,left,-4.93087529846683
S037,39,right,-1.0705027572432666
S037,40,left,5.463422500828678
S037,41,right,1.3731617237391625
S037,42,right,-4.348720756443882
S037,43,left,6.24538133267532
S037,44,right,6.8370055165388415
S038,0,right,-10.79741815501896
S038,1,left,-33.24471030279594
S038,2,right,-0.48528826087136423
S038,3,left,4.08818360362995
S038,4,right,-29.34591793750213
S038,5,left,-13.581593685996822
S038,6,left,2.0418558205631
S038,7,right,0.41015837653020526
S038,8,left,-1.6269286284261
S038,9,right,13.006878119839634
S038,10,left,-5.997296836790646
S038,11,right,11.990904185949255
S038,12,right,20.747015340940997
S038,13,left,12.338089201997185
S038,14,right,15.556605208860923
S038,15,right,-3.1102995932232886
S038,16,left,3.07021153941902
S038,17,left,18.0005144030846
S038,18,right,31.774940047816024
S038,19,left,-2.1167409774990418
S038,20,right,19.64650963915789
S038,21,right,-15.189492035945953
S038,22,left,20.320857133451028
S038,23,right,9.053679888604123
S038,24,left,13.657555539501253
S038,25,left,12.306468127403875
S038,26,right,20.03755927135557
S038,27,left,38.28148413994817
S038,28,right,7.898635179819429
S038,29,left,-5.360744142896081
S038,30,right,10.566746288107744
S038,31,left,32.73971829029202
S038,32,left,-11.240266558913028
S038,33,right,-0.19171351494988897
S038,34,left,-20.34336696637765
S038,35,right,-13.217795904606298
S038,36,left,0.1290844895000589
S038,37,right,11.539634933156592
S038,38,right,-35.705163838481035
S038,39,left,6.614757581049098
S038,40,left,30.831847812133574
S038,41,right,-25.698515781056756
S038,42,right,23.69876889276398
S038,43,left,11.718056781444155
S038,44,left,1.404191751561278
S039,0,left,32.029595274647704
S039,1,right,8.865631182322758
S039,2,left,-10.792763307446876
S039,3,right,34.96889454532098
S039,4,right,-12.061240886056098
S039,5,left,92.47184599846425
S039,6,right,4.949131833844405
S039,7,left,-10.648481451940555
S039,8,left,-5.069777408410388
S039,9,right,-24.10488914372634
S039,10,left,-20.240887003310803
S039,11,right,-42.66467724750778
S039,12,left,3.7029983454847724
S039,13,right,30.96552032940015
S039,14,left,-28.94293015835423
S039,15,left,-20.713221188771413
S039,16,right,-31.836677285161443
S039,17,right,-24.081913206915587
S039,18,left,14.163639636551608
S039,19,right,27.132980487407977
S039,20,left,56.858261039345265
S039,21,right,-11.907022151803773
S039,22,left,-62.17887013221062
S039,23,left,6.574684242403009
S039,24,right,-15.709553823091937
S039,25,left,39.58730887814541
S039,26,right,26.28858004601284
S039,27,right,-8.57684765952753
S039,28,left,0.589476062585419
S039,29,right,10.981208436882056
S039,30,right,-43.399465485731035
S039,31,left,-12.011490032880765
S039,32,right,43.59168992873826
S039,33,left,-8.714088780297928
S039,34,left,-13.136445734232154
S039,35,right,60.47465616976443
S039,36,right,-5.7164641601409585
S039,37,left,68.98296955153153
S039,38,right,22.945524474142786
S039,39,left,-95.80848892004616
S039,40,left,1.540312058878257
S039,41,right,-27.709632707782006
S039,42,right,-30.588706390621837
S039,43,left,-12.107892216740112
S039,44,left,36.73881601159765
S040,0,right,0.04379174374419392
S040,1,left,-2.6465303145466876
S040,2,left,-3.1034948922653456
S040,3,right,0.06941583180205413
S040,4,right,3.3266463083449835
S040,5,left,-3.175285736990098
S040,6,right,-2.2786948003796255
S040,7,left,4.196940903222277
S040,8,left,-5.254874371674589
S040,9,right,3.531965216821085
S040,10,left,-2.149966198961451
S040,11,right,-11.281959873346018
S040,12,left,0.6029963441061881
S040,13,right,3.0681420950119644
S040,14,left,-17.31856719176109
S040,15,right,2.3583128973328513
S040,16,left,17.879932860994977
S040,17,left,33.54716899993511
S040,18,right,0.9101061894274025
S040,19,right,-1.6678652043608437
S040,20,left,12.774391787104019
S040,21,left,-2.611414185258667
S040,22,right,-4.745836837586076
S040,23,left,-6.7467725465779225
S040,24,right,7.692510036454962
S040,25,left,3.064350104334345
S040,26,right,6.078962694014521
S040,27,left,17.549382373274824
S040,28,right,3.493239145729774
S040,29,left,7.635183591781136
S040,30,right,7.904079426914237
S040,31,left,-8.347843180238073
S040,32,right,11.202350052849376
S040,33,left,4.345106077518658
S040,34,left,4.0143858269276365
S040,35,right,18.430617878389725
S040,36,left,5.850348750681945
S040,37,right,-10.789882307064772
S040,38,right,-11.845859430041934
S040,39,left,-6.331918058164234
S040,40,left,2.904118781817715
S040,41,right,0.5229338632907599
S040,42,left,-3.8012774021929303
S040,43,right,-2.5098927188734237
S040,44,right,-5.525602698844146
S041,0,right,2.293430676317948
S041,1,left,1.9450204653332372
S041,2,left,3.68474319679685
S041,3,right,10.2871341915919
S041,4,left,2.6661464952604135
S041,5,right,2.2503070995265624
S041,6,left,7.649532119753291
S041,7,right,7.253741719548827
S041,8,right,6.509878390220866
