S,n_epoch,t_epoch,delta
S020,43,left,0.8094276614740501
S020,44,left,1.7047819498987131
S021,0,right,2.8193112939447467
S021,1,left,-0.894509814079548
S021,2,left,-8.352957841884553
S021,3,right,11.402441744649515
S021,4,left,-9.923648083325983
S021,5,right,5.771709000521554
S021,6,left,11.295686083820868
S021,7,right,-4.060568738762541
S021,8,left,2.036751108274167
S021,9,right,12.966749686267374
S021,10,right,7.81900498566414
S021,11,left,0.8176546046491282
S021,12,right,10.10135135191219
S021,13,left,-8.860122527053356
S021,14,left,-8.069572433812862
S021,15,left,4.110635808952985
S021,16,right,3.03993581589841
S021,17,right,-6.8628494442298305
S021,18,left,12.18899070533945
S021,19,left,10.53919865122808
S021,20,right,6.0104421544966655
S021,21,left,4.141441352849931
S021,22,right,3.5751196972756745
S021,23,left,16.495298048917064
S021,24,right,5.299131075141254
S021,25,left,7.145629106755258
S021,26,right,19.09123794883032
S021,27,right,-7.683204905165134
S021,28,left,9.662935969414612
S021,29,left,14.625984190294126
S021,30,right,1.3115674020702315
S021,31,left,1.287020157008218
S021,32,right,0.6186013898924614
S021,33,left,-5.020237201146859
S021,34,right,16.614562573985268
S021,35,left,-4.442130457002939
S021,36,right,13.580764068793577
S021,37,left,12.951571727264195
S021,38,right,2.759780713705215
S021,39,left,0.30158782246440907
S021,40,right,5.377865234198026
S021,41,left,9.86780391945424
S021,42,left,-21.020598683577433
S021,43,right,13.928403164101105
S021,44,left,-1.635966066332557
S022,0,left,-2.1707682265103543
S022,1,right,-3.714597211299271
S022,2,left,12.651931431846783
S022,3,right,15.227454420804818
S022,4,right,-23.333597886438923
S022,5,left,-24.776510548293693
S022,6,right,28.966114404916055
S022,7,left,-34.691477395581636
S022,8,left,-22.04048610803501
S022,9,right,18.49392940955145
S022,10,left,18.167989929743342
S022,11,right,38.16277203899454
S022,12,right,-0.8938673692874914
S022,13,left,-2.4783350822253425
S022,14,right,-5.255064548204196
S022,15,left,36.093797302364955
S022,16,right,-18.292834349302865
S022,17,left,13.076425007481063
S022,18,right,-4.599191241171354
S022,19,left,21.73108748702459
S022,20,right,10.682809193435745
S022,21,right,-1.76168394875274
S022,22,left,-14.21319658543895
S022,23,left,14.854341081882183
S022,24,right,1.1656641295358838
S022,25,left,-23.669249453293695
S022,26,right,-20.588187288403375
S022,27,left,12.670688590805163
S022,28,right,-4.692081418083518
S022,29,left,24.595704931826262
S022,30,left,4.871538662076041
S022,31,right,-0.42737114960984
S022,32,left,-8.899789532281147
S022,33,right,-3.2747633399311695
S022,34,left,7.232227565479285
S022,35,right,-42.797174925486054
S022,36,left,24.38192524893511
S022,37,right,-2.2643723649732124
S022,38,left,30.69451889884116
S022,39,right,-12.748820217035373
S022,40,left,9.23919003234139
S022,41,right,4.680469106896304
S022,42,right,-0.4115748296762831
S022,43,left,5.7806799295676825
S022,44,right,9.821882319379881
S023,0,right,19.64297979613351
S023,1,left,0.21012955277613798
S023,2,right,3.003596584988877
S023,3,left,38.71681285030969
S023,4,left,18.800491340879326
S023,5,right,-18.07956356413584
S023,6,left,-16.915999845393173
S023,7,right,-23.035386678223233
S023,8,left,28.17152887197159
S023,9,right,14.911833612775268
S023,10,left,65.37127227932938
S023,11,right,-12.111278585580706
S023,12,left,44.16712399999652
S023,13,right,72.35032427183407
S023,14,left,-2.4759907906081295
S023,15,left,30.062181964733142
S023,16,right,40.56740761081198
S023,17,left,164.6693447211269
S023,18,right,85.0395163786965
S023,19,right,-69.0389536402584
S023,20,left,44.249433749370006
S023,21,left,8.730707501426963
S023,22,right,6.809145502237456
S023,23,right,24.605250325492356
S023,24,left,16.715462912998305
S023,25,right,-7.670524556109797
S023,26,left,23.14617913841424
S023,27,right,10.519146690984101
S023,28,left,65.50078013917471
S023,29,right,28.230669889010997
S023,30,left,46.2145455279601
S023,31,right,45.94755489196348
S023,32,left,31.171839331492237
S023,33,right,-10.938884522069337
S023,34,left,36.90618513674572
S023,35,right,129.37830290165294
S023,36,left,144.96320959535336
S023,37,right,15.616043485980711
S023,38,left,-17.595003675235276
S023,39,right,-18.320323269272052
S023,40,left,34.107110516040265
S023,41,right,-26.05373945474554
S023,42,left,8.246050587301411
S023,43,right,42.0944538795672
S023,44,right,3.8010220543038997
S024,0,right,22.39455975956016
S024,1,left,8.758530791938878
S024,2,right,12.654552313262268
S024,3,left,21.105859824960014
S024,4,right,52.07547905998016
S024,5,left,23.219402754627126
S024,6,right,34.1759634327066
S024,7,left,-4.946356729514935
S024,8,right,24.524578660155132
S024,9,left,9.641628274908168
S024,10,right,4.164085930662978
S024,11,left,48.55735326660383
S024,12,left,0.13560776062368163
S024,13,right,22.277310465133873
S024,14,right,35.6790344740215
S024,15,left,6.589775440514181
S024,16,right,-22.850905652286123
S024,17,left,21.02459921195952
S024,18,right,12.126393267705154
S024,19,right,26.2709468476713
S024,20,left,-1.83570423864672
S024,21,left,0.7792229171076741
S024,22,right,4.488191463399968
S024,23,left,16.85533848136735
S024,24,right,4.024493008849994
S024,25,left,34.13959270327939
S024,26,right,10.152366269343311
S024,27,right,25.01629580507828
S024,28,left,-5.554631279493773
S024,29,right,42.02454179830457
S024,30,left,9.95149849521341
S024,31,right,8.33181782171636
S024,32,left,31.917505047843164
S024,33,right,21.563079872304893
S024,34,left,6.615542535227561
S024,35,right,23.120922389160945
S024,36,left,-8.62876542681171
S024,37,right,-4.856836481421727
S024,38,right,17.946920737224836
S024,39,left,3.164737906207165
S024,40,right,15.869581992974268
S024,41,left,-30.998044138842715
S024,42,left,1.7317092977502995
S024,43,right,9.095480095204849
S024,44,left,-14.492777700460977
S025,0,right,0.0733603605749309
S025,1,left,9.520211122568373
S025,2,right,4.08212235606624
S025,3,left,10.477154511757071
S025,4,right,20.000779907136163
S025,5,left,17.46367065729246
S025,6,right,-6.524442025065767
S025,7,left,21.60753352515669
S025,8,right,13.16040265101704
S025,9,left,6.3757771003611055
S025,10,right,7.256515507553633
S025,11,left,12.320539283446518
S025,12,left,8.92739900284187
S025,13,right,3.8350068964489736
S025,14,right,5.474082739422101
S025,15,left,19.818921381887726
S025,16,right,0.008793661617122694
S025,17,right,7.747145252876862
S025,18,left,14.033813914531262
S025,19,left,11.384445166826765
S025,20,right,24.6771583280228
S025,21,right,19.86407977390645
S025,22,left,25.84440192978909
S025,23,left,52.004612308107156
S025,24,right,23.6270440541485
S025,25,left,20.811984986391014
S025,26,right,-1.9006930441564265
S025,27,right,44.98731018840181
S025,28,left,12.117598582791068
S025,29,right,20.684472601499184
S025,30,right,17.487077890705606
S025,31,left,3.1573408023498537
S025,32,left,24.89055143280173
S025,33,right,21.7797081262907
S025,34,left,18.29480717527263
S025,35,right,12.063911527882809
S025,36,right,2.933902011006616
S025,37,left,7.545548608407302
S025,38,right,-30.692944850322668
S025,39,left,22.310314669382855
S025,40,right,5.928851769336752
S025,41,left,14.093455710150387
S025,42,left,16.224874464437924
S025,43,right,34.41373528194281
S025,44,left,17.221201286750656
S026,0,right,2.5490119805490643
S026,1,left,-2.5062414914754143
S026,2,right,-5.41033239382006
S026,3,left,3.6608200688549886
S026,4,right,3.6136708480203232
S026,5,left,1.2617621476719432
S026,6,left,1.2165795902519534
S026,7,right,1.3087241957915943
S026,8,left,-1.413870680636487
S026,9,right,-2.3212672414136204
S026,10,left,-0.36871223105087125
S026,11,right,-2.9342124645418295
S026,12,right,7.601039389055966
S026,13,left,4.060243059508613
S026,14,left,-1.2811761482423805
S026,15,left,-4.4051029768050665
S026,16,right,3.4258114355430056
S026,17,left,7.553808462488803
S026,18,right,-3.8349014047623626
S026,19,right,0.624150282596748
S026,20,left,-1.1108863877815018
S026,21,right,-0.9532302332899185
S026,22,left,-7.352487159704321
S026,23,right,5.889445798145102
S026,24,left,-0.07551848412479245
S026,25,right,2.143972575862744
S026,26,left,-7.552322698912306
S026,27,right,-4.9867165961479785
S026,28,left,-4.974869987088773
S026,29,left,-4.7658458364043135
S026,30,left,3.2519782718521384
S026,31,right,-3.265733881378278
S026,32,right,-6.353047517044423
S026,33,left,0.03577426545166773
S026,34,right,-5.250317986725072
S026,35,left,-3.0326965659333567
S026,36,left,-1.7766546196407305
S026,37,right,9.453195551158988
S026,38,left,-0.26474172435110077
S026,39,right,-5.570442409030573
S026,40,left,10.872888149250375
S026,41,right,6.61396163315635
S026,42,left,8.86612895032508
S026,43,right,0.27787695189697814
S026,44,left,12.94505388532438
S027,0,left,11.980487235523356
S027,1,right,55.525916738464275
S027,2,left,102.6269655948339
S027,3,right,58.77776747295215
S027,4,right,28.743230299751524
S027,5,left,67.0814960411619
S027,6,right,55.92747498166135
S027,7,left,53.68831651058426
S027,8,left,24.71364915245786
S027,9,right,9.6333383447124
S027,10,left,26.08810196045664
S027,11,right,78.40252859258948
S027,12,right,74.8406170989349
S027,13,left,18.88135107474102
S027,14,left,40.81214628440674
S027,15,left,62.18798509156096
S027,16,right,73.53315774646424
S027,17,right,110.61362925195195
S027,18,left,15.232094647654222
S027,19,right,14.608617186464443
S027,20,left,104.57532212961857
S027,21,left,145.0219656377568
S027,22,right,123.26076194035983
S027,23,right,3.903039628530081
S027,24,left,-10.839061029101387
S027,25,right,35.42769828678627
S027,26,left,12.155386246836727
S027,27,left,36.49222341736635
S027,28,right,-41.20011309385879
S027,29,right,93.93022580839497
S027,30,left,17.087906830020422
S027,31,right,13.564361237455941
S027,32,left,52.71638679408468
S027,33,right,2.352072510503916
S027,34,left,27.197323835438958
S027,35,right,31.880919646543205
S027,36,left,8.52703592262479
S027,37,right,39.20432801513149
S027,38,right,-6.1083854295973765
S027,39,left,12.16680937961818
S027,40,left,45.82545146321464
S027,41,right,47.92390224406188
S027,42,left,78.85638003522772
S027,43,right,37.416562011707384
S027,44,left,129.4116312559804
S028,0,left,-2.7629115218966547
S028,1,right,-30.933065036148264
S028,2,right,-19.328355887596004
S028,3,left,31.931919529941936
S028,4,right,37.66364210072939
S028,5,left,29.189737646892468
S028,6,right,74.49710940955046
S028,7,left,-32.19411798841165
S028,8,left,51.56530487952516
S028,9,right,51.25136015432486
S028,10,left,125.66169913151813
S028,11,right,111.58293390002588
S028,12,left,28.943591487344477
S028,13,right,20.73936386175764
S028,14,left,5.440985035303754
S028,15,left,76.02637559424653
S028,16,right,17.896082210876855
S028,17,right,-2.881984348059177
S028,18,left,22.16566256188362
S028,19,right,86.10405755363
S028,20,left,22.904374696223925
S028,21,right,83.68769456144841
S028,22,left,32.59318040040243
S028,23,right,-58.186228432795794
S028,24,left,-4.424796391491483
S028,25,left,-33.012268115436655
S028,26,right,74.17528934792465
S028,27,left,8.448995571465929
S028,28,right,73.83103525967938
S028,29,right,8.061623678566306
S028,30,left,26.30737721527281
S028,31,right,35.68779033003365
S028,32,left,43.72360640944564
S028,33,right,64.58978421592454
S028,34,left,82.31832448999498
S028,35,right,32.382553003908825
S028,36,right,1.5317788259494591
S028,37,left,34.921002539897685
S028,38,right,41.55693555507679
S028,39,left,-4.121489298993367
S028,40,left,-96.70160037276442
S028,41,right,33.504387219197056
S028,42,left,30.53671631835671
S028,43,right,26.866158409615366
S028,44,right,4.92860137334668
S029,0,right,26.26431213581408
S029,1,left,9.426157438545847
S029,2,right,5.258247845194809
S029,3,left,-6.997303897074602
S029,4,right,-3.5408636219103826
S029,5,left,1.6229915371520107
S029,6,right,14.724968691669993
S029,7,left,8.370166767809451
S029,8,right,2.474236935208303
S029,9,left,12.333518282861746
S029,10,left,18.15912916760349
S029,11,right,17.866507556206486
S029,12,right,14.05462650784203
S029,13,left,28.41796636752465
S029,14,left,27.12092805014381
S029,15,left,24.428659182538397
S029,16,right,-15.177705740945573
S029,17,right,30.92086213512925
S029,18,left,16.843706890657266
S029,19,left,2.7688598722097453
S029,20,right,23.449694201834134
S029,21,left,1.0381488018704488
S029,22,right,4.727175813512602
S029,23,left,37.31639504963793
S029,24,right,10.520647414889606
S029,25,left,-1.1957638922547034
S029,26,right,-15.478678994804092
S029,27,right,27.963330932984004
S029,28,left,19.800203729935554
S029,29,left,21.337720926278735
S029,30,left,15.341832966283537
S029,31,right,29.61993347092324
S029,32,right,10.710608758250522
S029,33,left,7.146668543006665
S029,34,right,7.930173579751973
S029,35,left,15.506130674910011
S029,36,right,3.8455744710426956
S029,37,left,-14.813483626211656
S029,38,right,27.58000865271098
S029,39,left,-21.645283593882475
S029,40,left,0.7264488157976885
S029,41,right,20.13307457812943
S029,42,left,25.58224378747567
S029,43,right,14.773877379206816
S029,44,right,7.372373245243217
S030,0,right,0.6672917500580251
S030,1,left,-8.004195126894816
S030,2,left,-1.8496687487971428
S030,3,right,-0.0873436019265803
S030,4,right,0.8545572019963039
S030,5,left,6.94126298768273
S030,6,left,2.9075884907240592
S030,7,right,2.8207889168538642
S030,8,left,3.0031520152787046
S030,9,right,5.328943451012581
S030,10,left,0.5065988403549113
S030,11,right,-8.293494216860015
S030,12,right,6.59392276121666
S030,13,left,10.980568998446294
S030,14,left,3.3531546996120305
S030,15,left,3.9277334118598617
S030,16,right,-3.1557349351783177
S030,17,right,-4.555097943997792
S030,18,left,2.368117339787357
S030,19,left,3.9951284389878357
S030,20,right,8.40411947348846
S030,21,left,3.9488073105841313
S030,22,right,8.200564894151608
S030,23,right,0.36607650320690865
S030,24,left,0.7349965399358815
S030,25,right,5.074031720811046
S030,26,left,4.065510257730448
S030,27,right,-5.130331399350869
S030,28,left,19.7920035008742
S030,29,left,0.925533268745891
S030,30,right,0.2891041253428064
S030,31,left,7.394119517968726
S030,32,right,10.159710100048889
S030,33,left,12.82655872412445
S030,34,left,20.45123859380876
S030,35,right,16.53387637721636
S030,36,right,-9.629319264787327
S030,37,left,0.9829351494924659
S030,38,left,0.8530625066242692
S030,39,right,8.109708380336492
S030,40,left,20.010034759108272
S030,41,right,-0.19303692031049025
S030,42,right,-2.1336381684553842
S030,43,left,-11.003092085003995
S030,44,left,14.581515207836794
S031,0,left,-12.507985608855279
S031,1,right,20.969765445205873
S031,2,right,3.696617223023196
S031,3,left,-7.686589501367621
S031,4,left,-29.36015590680651
S031,5,right,40.973524544786954
S031,6,right,52.515584768131504
S031,7,left,11.925047599253816
S031,8,right,29.503431824966412
S031,9,left,54.33811015502508
S031,10,right,45.77119059976019
S031,11,left,-24.176657231314437
S031,12,right,20.580936868160165
S031,13,left,-13.279839160466139
S031,14,left,46.725849130180876
S031,15,right,-63.96321805052018
S031,16,left,-13.978250595967012
S031,17,right,11.263737102548546
S031,18,left,18.519191626535843
S031,19,right,61.14098212053149
S031,20,left,49.56479713398244
S031,21,right,10.36244606432058
S031,22,left,52.01628441978421
S031,23,right,76.68503343817508
S031,24,left,-20.986758617324824
S031,25,left,48.48839430354792
S031,26,right,6.310620441865581
S031,27,left,9.11028170672816
S031,28,right,38.84309462173631
S031,29,right,-47.92802088194357
S031,30,right,64.38081338590754
S031,31,left,23.054192871557007
S031,32,left,45.29071847962493
S031,33,right,17.50420513289025
S031,34,right,35.907688507924135
S031,35,left,-4.086828940645887
S031,36,left,45.73096587842525
S031,37,right,10.53921000655265
S031,38,right,-25.039565470585657
S031,39,left,-6.317102012234869
S031,40,right,27.165602276687792
S031,41,left,-15.139258302464867
S031,42,right,34.666711180972115
S031,43,left,-45.217444632655116
S031,44,right,-22.05559340211576
S032,0,right,-1.2982995293482844
S032,1,left,20.59362002031554
S032,2,right,10.274330153101019
S032,3,left,1.2468361607369687
S032,4,left,5.332225248682825
S032,5,right,19.771551217619567
S032,6,left,3.4181181759145716
S032,7,right,-5.372204465938751
S032,8,right,-9.830740443819025
S032,9,left,-10.994636882949543
S032,10,left,3.0072751467312173
S032,11,right,13.616865569346118
S032,12,right,5.964293421066003
S032,13,left,10.513477931097654
S032,14,right,-9.78860602511385
S032,15,left,9.454384115793808
S032,16,right,7.642340810272984
S032,17,right,10.538175775521893
S032,18,left,32.35885628899645
S032,19,left,-0.649928661857416
S032,20,right,11.874842823501055
S032,21,left,40.70728605943283
S032,22,right,-9.420321443221574
S032,23,left,12.76560018638768
S032,24,right,7.65847978426433
S032,25,right,-9.021917859607179
S032,26,left,29.073227537581147
S032,27,right,33.46769148182967
S032,28,left,-6.453201833420522
S032,29,right,17.64311884290499
S032,30,left,10.226767322687785
S032,31,right,1.9075412055647973
S032,32,right,24.143097246250136
S032,33,left,-5.298835046181495
S032,34,left,-10.464520682482863
S032,35,right,72.34139353085037
S032,36,right,27.27514908311513
S032,37,left,19.29594426674221
S032,38,left,22.154834899603223
S032,39,right,27.274829681478288
S032,40,left,30.357007928338916
S032,41,right,43.436161124879064
S032,42,left,21.398154596985535
S032,43,right,29.834742846405774
S032,44,right,16.29223400256197
S033,0,left,0.642810366149785
S033,1,right,3.907077908465361
S033,2,right,24.149815546702406
S033,3,left,58.33418615823128
S033,4,right,46.87652039302078
S033,5,left,1.01247799966632
S033,6,right,-5.122043111306837
S033,7,left,7.955208739431306
S033,8,left,6.589031657130619
S033,9,right,50.79069223095571
S033,10,right,1.687349073445315
S033,11,left,7.75815069173828
S033,12,right,-0.43374799280707066
S033,13,left,86.50542217196326
S033,14,left,-8.0668797512716
S033,15,right,15.507559049942827
S033,16,left,-1.8878796262661695
S033,17,left,10.58545088127931
S033,18,right,-5.884890884806772
S033,19,right,26.23163334143878
S033,20,left,11.930514399842746
S033,21,left,42.3683777299773
S033,22,right,62.9415301043922
S033,23,right,73.04362179450843
S033,24,left,16.64494027791507
S033,25,right,88.35942769488523
S033,26,left,-17.974545480806512
S033,27,right,28.07496692892429
S033,28,left,24.705468856722774
S033,29,left,90.06631326448381
S033,30,left,22.102088865323093
S033,31,right,7.742014072264112
S033,32,right,2.0561063949522946
S033,33,left,31.746786255167713
S033,34,left,54.0305690671435
S033,35,right,21.49038174611558
S033,36,left,-28.810603377092278
S033,37,right,57.60713590556438
S033,38,left,5.1621263443560395
S033,39,right,80.66329938024266
S033,40,left,33.39054349555289
S033,41,right,16.363478498049638
S033,42,left,20.89313790476649
S033,43,right,46.001052388973726
S033,44,right,64.30274951147311
S034,0,left,12.954028414012058
S034,1,right,-8.486549097225456
S034,2,left,36.593414485165916
S034,3,right,47.87998736068529
S034,4,left,3.0118898160535537
S034,5,right,44.628150877071114
S034,6,left,45.78926330599128
S034,7,right,34.89101904492966
S034,8,right,30.732276595139517
S034,9,left,22.98495839756228
S034,10,left,28.081643222129408
S034,11,right,69.81117279521087
S034,12,right,41.57246264570189
S034,13,left,37.70643535664465
S034,14,right,8.194477888352381
S034,15,left,2.1384394598091845
S034,16,right,52.487472863848
S034,17,left,58.32094524843861
S034,18,right,25.143072178292307
S034,19,left,39.4075166342879
S034,20,right,70.47344352620524
S034,21,left,30.637162168885993
S034,22,right,26.00408844514301
S034,23,right,28.1180800299396
S034,24,left,12.399638297969542
S034,25,left,31.83140038431973
S034,26,right,25.507139333920602
S034,27,left,12.346748935035084
S034,28,right,19.89681588281661
S034,29,right,22.172931351706517
S034,30,left,38.32880769945777
S034,31,right,-4.017679694789205
S034,32,left,6.274089118608487
S034,33,right,27.80596479560262
S034,34,left,40.190297616713316
S034,35,right,24.47483743170497
S034,36,left,0.6633702608641556
S034,37,right,-1.1680157509592846
S034,38,left,5.347454114590008
S034,39,right,16.366551141802447
S034,40,right,49.96016231261359
S034,41,left,13.396591660301343
S034,42,right,15.3721415404714
S034,43,left,1.9101700546016644
S034,44,right,1.8518998390601809
S035,0,left,17.883147687688858
S035,1,right,30.85009760025032
S035,2,right,0.5063972835651924
S035,3,left,6.34636532818498
S035,4,right,15.54763262932245
S035,5,left,25.972429441337468
S035,6,right,23.201025709345345
S035,7,left,-25.59484537598133
S035,8,left,30.34422857286789
S035,9,right,24.921627744971637
S035,10,left,9.96008639453099
S035,11,right,58.995455872473954
S035,12,left,12.413017604310959
S035,13,right,9.50942672474686
S035,14,left,13.484703436661654
S035,15,right,-7.748191834919975
S035,16,left,30.286611127464475
S035,17,right,9.195316637858461
S035,18,left,7.214921388295252
S035,19,right,0.28354563691073764
S035,20,left,29.266900581305695
S035,21,right,28.387812591136665
S035,22,left,19.67013360068055
S035,23,left,24.97590675009775
S035,24,right,21.030177002642084
S035,25,left,28.268485310527524
S035,26,right,-0.8366700215199785
S035,27,right,23.491338078215705
S035,28,left,17.861268012552877
S035,29,right,32.299536050092996
S035,30,left,10.918653985680127
S035,31,right,20.13908359047259
S035,32,left,25.17540904821376
S035,33,right,22.264167783610276
S035,34,right,9.876259223489647
S035,35,left,2.637275915843425
S035,36,right,-4.780599852536135
S035,37,left,33.46766844327822
S035,38,left,-10.029452945025675
S035,39,right,11.58109867197416
S035,40,right,32.01021097455357
S035,41,left,23.663949351792844
S035,42,left,25.58458158544491
S035,43,right,16.187333146632923
S035,44,right,-14.394806525345942
S036,0,right,18.69291058800391
S036,1,left,18.751864713572772
S036,2,right,40.35928492316013
S036,3,left,25.624752415339913
S036,4,left,-26.244075503727338
S036,5,right,-20.915846429392104
S036,6,right,6.908515627659611
S036,7,left,21.859704034126594
S036,8,left,-39.6066365625596
S036,9,right,-2.332115611902296
S036,10,left,18.391572759155167
S036,11,right,-32.67978033361052
S036,12,left,-13.550772835407926
S036,13,right,-25.468459996358263
S036,14,left,-24.39489028873075
S036,15,left,13.4971020693959
S036,16,right,-11.48276638321397
S036,17,right,-24.426964654694075
S036,18,left,14.657096022920086
S036,19,left,26.227385265904587
S036,20,right,6.647623550257855
S036,21,left,1.1517441267746733
S036,22,right,29.658344275653363
S036,23,right,-3.620674288681414
S036,24,left,17.864379982788577
S036,25,right,-11.620213988133656
S036,26,left,-11.804235257322347
S036,27,right,-6.257191183974129
S036,28,left,27.619937821223033
S036,29,right,10.229639327208744
S036,30,left,4.3538490752520715
S036,31,right,24.05466719153908
S036,32,right,71.46110212910563
S036,33,left,16.148275606421713
S036,34,right,-5.606553489629434
S036,35,left,43.172140389208984
S036,36,left,13.458260230498297
S036,37,right,23.252476423532002
S036,38,right,-51.06038819681743
S036,39,left,25.64004888921302
S036,40,right,-11.154478016903695
S036,41,left,23.324206936370828
S036,42,left,-44.013913742016456
S036,43,right,-6.51211370664781
S036,44,left,-42.98107538754569
S037,0,right,-2.3013537107252873
S037,1,left,1.0692014403106036
S037,2,right,-3.7535283800954673
S037,3,left,-4.830168344876956
S037,4,right,2.5843844020554148
S037,5,left,-8.08126688058654
S037,6,left,5.4562552058792395
S037,7,right,6.589448866286496
S037,8,left,1.3854224031866877
S037,9,right,-1.4394091960787527
S037,10,right,7.433899045197524
S037,11,left,2.377577677464636
S037,12,right,2.161065677157014
S037,13,left,-6.440438907272139
S037,14,left,5.529444775194374
S037,15,right,0.9887891505537674
S037,16,left,-0.7769469615823272
S037,17,right,7.295158665124747
S037,18,left,-5.636390736413883
S037,19,left,-1.1164524806701124
S037,20,right,-0.06389876653344295
S037,21,left,-3.0492219713896773
S037,22,right,3.95534502727317
S037,23,right,3.253394113424611
S037,24,left,-1.5833033395983307
S037,25,right,0.5108057855477455
S037,26,left,3.156247757928668
S037,27,left,5.796373345066202
S037,28,right,3.6500013522460915
S037,29,left,4.545120232586822
S037,30,right,-3.369129003229311
S037,31,left,-3.37565156850156
S037,32,right,4.081140465580139
S037,33,left,0.37677838266590946
S037,34,left,1.78134322997572
S037,35,right,-3.3715658533225117
S037,36,right,-7.336960781488731
S037,37,left,1.0884797711088332
S037,38,right,1.4815451272537103
S037,39,left,4.655015642294789
S037,40,right,-2.33118404003325
S037,41,left,-5.543568141790679
S037,42,left,-3.089155842372868
S037,43,right,7.16479216430465
S037,44,right,-5.197946832884282
S038,0,right,2.6752781317610683
S038,1,left,-1.1923559586132129
S038,2,left,12.687187964783561
S038,3,right,-21.813994147887925
S038,4,left,17.489001809734766
S038,5,right,-1.9622086058822248
S038,6,left,15.704476175131163
S038,7,right,17.533807929745606
S038,8,right,28.40317453937851
S038,9,left,-9.008519439324239
S038,10,left,9.933341779053194
S038,11,right,-22.313723332980544
S038,12,left,-2.5723130379004715
S038,13,right,2.4854754133589125
S038,14,left,0.8015838214884354
S038,15,right,11.112423502254195
S038,16,left,15.916361732252689
S038,17,left,23.178250105749044
S038,18,right,17.29146800316935
S038,19,left,-21.094266940322278
S038,20,right,-5.2184497110210515
S038,21,right,16.981841346042934
S038,22,left,4.146487308251295
S038,23,right,12.169917253184387
S038,24,left,-8.5347682576435
S038,25,right,-17.2535164159722
S038,26,left,-15.999767898916346
S038,27,left,2.1502220707763158
S038,28,right,-13.961248848943747
S038,29,left,15.954744065352891
S038,30,right,7.9516329133283605
S038,31,left,18.258238377511844
S038,32,right,-14.648314092877797
S038,33,left,20.206634499784677
S038,34,right,-19.727421112410653
S038,35,left,-17.078973513097488
S038,36,right,17.696305250108978
S038,37,left,-0.9278908376703967
S038,38,right,-6.115653366922686
S038,39,left,30.78030955818027
S038,40,right,43.832938084677345
S038,41,left,4.726100138570402
S038,42,left,6.750064125614799
S038,43,right,15.230700786251113
S038,44,right,10.948812104862377
S039,0,right,15.401720973199879
S039,1,left,-0.3381092814209268
S039,2,right,0.9264234939000602
S039,3,left,-14.724133622260403
S039,4,left,40.521993271773155
S039,5,right,-4.528030076850513
S039,6,left,17.467012229149127
S039,7,right,-12.811287526932787
S039,8,right,-5.471036008418601
S039,9,left,-27.17826856520098
S039,10,left,5.302199050857212
S039,11,right,-1.5447959787376178
S039,12,right,12.812308322403368
S039,13,left,-21.953182787999012
S039,14,left,27.677777609327194
S039,15,right,36.89447451753263
S039,16,left,-0.8240803955136755
S039,17,right,-23.058515520647845
S039,18,left,-12.534605329133484
S039,19,right,12.605819732177281
S039,20,left,24.184173941910302
S039,21,right,15.85459936658932
S039,22,left,-55.74919666943268
S039,23,right,53.590483393148865
S039,24,left,-24.572405651200185
S039,25,right,50.11585456491071
S039,26,left,8.778482784565142
S039,27,left,-9.358025860392743
S039,28,right,13.651786961733706
S039,29,left,-11.048103229886166
S039,30,left,30.971142117783714
S039,31,right,-25.03346569616427
S039,32,right,-13.157674781587772
S039,33,left,-24.78782247369537
S039,34,right,-8.024725861143452
S039,35,left,-40.45244895501295
S039,36,left,-33.88181903186593
S039,37,right,-6.107154996923171
S039,38,left,-11.304063242621936
S039,39,right,18.87416949480911
S039,40,left,-13.695097540787344
S039,41,right,-13.584011207526459
S039,42,right,9.06432910022778
S039,43,left,24.121544493983862
S039,44,right,-0.7075616321516236
S040,0,right,-13.865632872712752
S040,1,left,-10.172474574889364
S040,2,left,-3.2845222397797613
S040,3,right,8.342912585565514
S040,4,left,2.4280989715436263
S040,5,right,2.7906897612022874
S040,6,left,1.1820288043877056
S040,7,right,-8.39080342107431
S040,8,right,-0.6118439453387907
S040,9,left,-15.018484784463652
S040,10,left,-6.234088524836025
S040,11,right,-15.507913537378293
S040,12,left,22.201350861284272
S040,13,right,-12.613660293421958
S040,14,right,-2.146199730212281
S040,15,right,-0.887018031232806
S040,16,left,-4.5776676337165405
S040,17,left,-2.7083028281093533
S040,18,right,0.6236455814279154
S040,19,right,17.15308974251001
S040,20,left,2.022792848363679
S040,21,right,-12.155106059565735
S040,22,left,24.581917795724245
S040,23,left,-20.874979868183146
S040,24,right,-8.417353988027024
S040,25,left,-8.03195125398085
S040,26,right,3.371024179993803
S040,27,right,9.454873558739251
S040,28,left,1.1862569121294797
S040,29,right,1.2395812521033207
S040,30,right,7.163946130047439
S040,31,left,-1.1918164427944973
S040,32,left,2.5450655039147563
S040,33,right,-3.557568972537851
S040,34,right,0.06536821079507149
S040,35,left,-7.443840187100562
S040,36,right,14.809844605830293
S040,37,left,-22.650429567491763
S040,38,right,11.190080174580253
S040,39,left,3.498790768573542
S040,40,left,4.971366460021784
S040,41,right,20.516608268127044
S040,42,right,-5.434172604290829
S040,43,left,9.144601683174486
S040,44,right,2.731286480596893
S041,0,left,2.432079370537611
S041,1,right,1.0462298596638266
